"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","전화번호","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3050000","PHMH320123050034087500077","2012-11-15","          ","03","폐업","03","폐업","2022-08-31","          ","          ","","130-829   ","서울특별시 동대문구 이문동 264번지 210호","서울특별시 동대문구 천장산로 31 (이문동)","02449","세븐일레븐 이문대화점","2022-08-31 13:50:21","I","2026-04-26 22:00:55","205023.255818406    ","455159.326791131    ",""
"3050000","PHMH320123050034087500078","2012-11-15","          ","03","폐업","03","폐업","2016-12-29","          ","          ","","130-050   ","서울특별시 동대문구 회기동 351번지","서울특별시 동대문구 회기로26길 15, 103호 (회기동, 회기힐스테이트상가동)","02460","씨유 회기힐스테이트점","2016-12-29 16:17:25","I","2026-04-26 22:00:55","204669.771345656    ","454194.23756544     ",""
"3080000","PHMH320153080033087500001","2015-01-13","          ","01","영업/정상","13","영업중","          ","          ","          ","02-998-4666","142-876   ","서울특별시 강북구 수유동 168번지 19호","서울특별시 강북구 한천로140길 68, 1층 (수유동)","01055","씨유 수유한천점","2015-01-13 16:10:20","I","2026-03-26 22:31:48","202514.579699426    ","460005.830452439    ",""
"3080000","PHMH320153080033087500002","2015-01-13","          ","01","영업/정상","13","영업중","          ","          ","          ","02-900-8225","142-872   ","서울특별시 강북구 수유동 29번지 1호","서울특별시 강북구 삼각산로28길 37, 1층 (수유동)","01076","씨유 수유희망점","2015-01-13 16:04:49","I","2026-03-26 22:31:48","201704.492728077    ","459664.557055205    ",""
"3080000","PHMH320153080033087500003","2015-01-13","          ","01","영업/정상","13","영업중","          ","          ","          ","02-989-7832","142-812   ","서울특별시 강북구 미아동 308번지 5호","서울특별시 강북구 솔매로36길 47, 1층 (미아동)","01169","세븐일레븐 강북삼양로점","2015-01-13 17:42:13","I","2026-03-26 22:31:48","201955.726008618    ","457868.777208904    ",""
"3050000","PHMH320123050034087500080","2012-11-15","          ","03","폐업","03","폐업","2014-05-14","          ","          ","","130-828   ","서울특별시 동대문구 이문동 220번지 112호","서울특별시 동대문구 신이문로 37, 1층 (이문동)","     ","씨유 이문대림점","2014-05-16 14:53:53","I","2026-04-26 22:00:55","205778.846646982    ","455655.36029045     ",""
"3080000","PHMH320153080033087500009","2015-04-10","          ","01","영업/정상","13","영업중","          ","          ","          ","","142-812   ","서울특별시 강북구 미아동 301번지 5호","서울특별시 강북구 도봉로49길 54, 1층 (미아동)","01169","씨유(CU) 미아으뜸점","2020-05-04 15:27:01","I","2026-03-26 22:31:48","202002.46442036     ","458033.04867653     ",""
"3080000","PHMH320153080033087500020","2015-06-01","          ","01","영업/정상","13","영업중","          ","          ","          ","","142-718   ","서울특별시 강북구 미아동 1357번지 4호 삼각산아이원아파트 401동 103호","서울특별시 강북구 삼양로19길 109, 401동 103,104호 (미아동, 삼각산아이원아파트)","01198","GS25 미아풍림점","2015-06-01 13:43:45","I","2026-03-26 22:31:48","201467.070851848    ","457085.224329758    ",""
"3080000","PHMH320153080033087500022","2015-06-05","          ","01","영업/정상","13","영업중","          ","          ","          ","02-999-2826","142-888   ","서울특별시 강북구 수유동 710번지 13호","서울특별시 강북구 노해로35길 61, 1층 (수유동)","01045","CU 수유계성점","2015-06-05 09:58:03","I","2026-03-26 22:31:48","201882.21346997     ","460608.440547954    ",""
"3080000","PHMH320153080033087500027","2015-07-08","          ","01","영업/정상","13","영업중","          ","          ","          ","","142-867   ","서울특별시 강북구 번동 447번지 51호","서울특별시 강북구 오패산로77길 17, 1층 (번동)","01065","세븐일레븐 수유사랑점","2023-06-26 16:29:58","I","2026-03-26 22:31:48","202211.716032203    ","459371.602374622    ",""
"3080000","PHMH320153080033087500031","2015-08-26","          ","01","영업/정상","13","영업중","          ","          ","          ","02-984-1313","          ","서울특별시 강북구 미아동 860번지 196호","서울특별시 강북구 도봉로8길 22, 1층 (미아동)","01221","GS25 미아삼거리점","2015-08-26 17:11:21","I","2026-03-26 22:31:48","202694.307504106    ","456672.933471884    ",""
"3080000","PHMH320153080033087500033","2015-09-14","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강북구 미아동 450번지 60호","서울특별시 강북구 도봉로13길 78, 1층 (미아동)","01207","GS25 미아송천점","2015-09-14 18:20:19","I","2026-03-26 22:31:48","202246.881029444    ","457007.703275778    ",""
"3080000","PHMH320153080033087500036","2015-10-23","          ","01","영업/정상","13","영업중","          ","          ","          ","02-945-7532","          ","서울특별시 강북구 미아동 163번지 10호","서울특별시 강북구 도봉로76길 42-1, 1층 (미아동)","01131","e마트24 미아지웰","2017-11-16 17:42:16","I","2026-03-26 22:31:48","202242.769923355    ","458992.958406075    ",""
"3080000","PHMH320153080033087500037","2015-11-12","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강북구 수유동 169번지 26호","서울특별시 강북구 도봉로97길 34, 101호 (수유동, 동화씨티빌)","01055","지에스25 수유씨티빌점","2015-11-12 14:57:16","I","2026-03-26 22:31:48","202383.195888754    ","460024.000694633    ",""
"3080000","PHMH320153080033087500040","2015-12-03","          ","01","영업/정상","13","영업중","          ","          ","          ","02-945-5915","          ","서울특별시 강북구 미아동 813 삼성래미안트리베라1차아파트","서울특별시 강북구 삼양로19길 25, 107동 지1층 3-1,3-2호 (미아동, 삼성래미안트리베라1차아파트)","01200","(주)코리아세븐 미아래미안점","2025-11-18 15:19:48","I","2026-03-26 22:31:50","201760.433753367    ","456845.373829971    ",""
"3080000","PHMH320163080033087500005","2016-02-18","          ","01","영업/정상","13","영업중","          ","          ","          ","02-990-1594","          ","서울특별시 강북구 번동 464번지 3호","서울특별시 강북구 도봉로96길 5-11, 1층 (번동, 드림타워)","01056","위드미 번동 드림타워점","2016-02-18 10:44:59","I","2026-03-26 22:31:48","202560.442383029    ","459861.375184142    ",""
"3080000","PHMH320163080033087500006","2016-03-16","          ","01","영업/정상","13","영업중","          ","          ","          ","02-902-9990","          ","서울특별시 강북구 우이동 72번지 144호","서울특별시 강북구 삼양로139길 8, 1층 (우이동)","01010","씨유419사거리점","2023-01-09 10:42:56","I","2026-03-26 22:31:48","201106.110787842    ","460782.784671112    ",""
"3080000","PHMH320163080033087500008","2016-04-08","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강북구 수유동 409번지","서울특별시 강북구 삼양로93길 23, 1층 (수유동, 창성빌딩)","01085","GS25 수유우이점","2016-04-08 10:19:48","I","2026-03-26 22:31:48","201330.67732397     ","459503.279457319    ",""
"3050000","PHMH320123050034087500081","2012-11-15","          ","03","폐업","03","폐업","2014-06-23","          ","          ","","130-831   ","서울특별시 동대문구 이문동 346번지 5호","서울특별시 동대문구 이문로9길 46, 1층 (이문동)","     ","세븐일레븐 경희대기숙사점","2014-06-24 15:29:24","I","2026-04-26 22:00:55","204923.28108581     ","454661.990423937    ",""
"3080000","PHMH320163080033087500010","2016-04-20","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강북구 수유동 252번지 40호","서울특별시 강북구 노해로27길 21 (수유동)","01048","GS25 수유광산점","2016-04-20 16:55:07","I","2026-03-26 22:31:48","201906.828173583    ","460325.678558706    ",""
"3080000","PHMH320163080033087500011","2016-04-25","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강북구 수유동 451번지 179호","서울특별시 강북구 덕릉로 27-1, 1층 (수유동)","01094","씨유 수유화계사점","2016-04-25 10:56:04","I","2026-03-26 22:31:48","201399.845900429    ","459102.066438773    ",""
"3210000","PHMH320123210034087500115","2012-11-15","          ","03","폐업","03","폐업","2015-06-24","          ","          ","02-588-6970","137-845   ","서울특별시 서초구 방배동 593번지 94호 101호","서울특별시 서초구 효령로2길 121, 101호 (방배동)","     ","세븐일레븐서초동덕점","2015-06-24 15:20:46","I","2026-03-26 22:32:32","199290.260076498    ","441406.945450149    ",""
"3080000","PHMH320163080033087500015","2016-06-15","          ","01","영업/정상","13","영업중","          ","          ","          ","02-945-6012","          ","서울특별시 강북구 수유동 475번지 3호","서울특별시 강북구 삼양로73길 36 (수유동)","01102","(주)코리아세븐 수유빨래골점","2024-03-29 16:40:04","I","2026-03-26 22:31:50","201422.498426509    ","458708.856406565    ",""
"3080000","PHMH320163080033087500022","2016-08-19","          ","01","영업/정상","13","영업중","          ","          ","          ","02-945-4309","          ","서울특별시 강북구 미아동 734번지 241호","서울특별시 강북구 삼양로 198 (미아동)","01173","(주)코리아세븐 강북삼양점","2024-03-29 16:39:47","I","2026-03-26 22:31:50","201752.827655463    ","457686.479797268    ",""
"3080000","PHMH320163080033087500023","2016-08-19","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강북구 미아동 302번지 1호","서울특별시 강북구 솔매로 108 (미아동)","01169","(주)코리아세븐 미아솔매점","2024-03-29 16:15:02","I","2026-03-26 22:31:51","202071.323414543    ","458140.635915516    ",""
"3180000","PHMH320233180034087500016","2023-05-18","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3284-8112","          ","서울특별시 영등포구 양평동2가 19-4 양평동 오피스텔","서울특별시 영등포구 선유서로21길 14, 양평동 오피스텔 101호 (양평동2가)","07278","(주)코리아세븐 양평행운점","2023-05-22 10:08:55","I","2026-03-26 22:32:30","189664.262881986    ","446728.42373327     ",""
"3180000","PHMH320233180034087500017","2023-05-11","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","","서울특별시 영등포구 여의동로 213 (여의도동, 여의도금호리첸시아)","07345","씨유 여의리첸시아점","2023-05-22 10:01:08","I","2026-03-26 22:32:27","194592.276750438    ","446268.481210069    ",""
"3180000","PHMH320233180034087500021","2023-07-19","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","","서울특별시 영등포구 영등포로86길 23, 101호 (신길동, 디에스타운)","07355","씨유 영등포공군호텔점","2023-07-20 10:53:04","I","2026-03-26 22:32:27","193116.846009524    ","445411.545784365    ","66"
"3180000","PHMH320233180034087500023","2023-07-28","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 영등포구 영등포동8가 48-1","서울특별시 영등포구 국회대로53길 19, 1층 (영등포동8가)","07229","지에스25당산메인점","2023-08-30 12:07:12","I","2026-03-26 22:32:27","191656.718494378    ","447216.454149009    ","3"
