"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","전화번호","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3100000","PHMD120053100034084000047","2005-11-01","          ","01","영업/정상","13","영업중","          ","          ","          ","","139-942   ","서울특별시 노원구 상계동 731번지 3호","서울특별시 노원구 동일로 1401, 201호 (상계동, 상아빌딩)","01762","노원메디칼약국","2015-07-10 17:04:59","I","2026-03-26 22:34:26","205255.038442562    ","461244.575305854    ","33","2005-11-01"
"3100000","PHMD120053100034084000051","2005-12-06","          ","01","영업/정상","13","영업중","          ","          ","          ","","139-947   ","서울특별시 노원구 상계동 1295번지","서울특별시 노원구 동일로230가길 15, 101호 (상계동, 우방아파트상가)","01631","유림약국","2015-07-10 17:10:41","I","2026-03-26 22:34:26","204943.265861391    ","463288.008326121    ","38","2005-12-06"
"3100000","PHMD120063100034084000003","2006-01-31","          ","01","영업/정상","13","영업중","          ","          ","          ","","139-832   ","서울특별시 노원구 상계동 724번지 2호","서울특별시 노원구 노해로 492, 204호 (상계동, 프린스빌딩)","01751","연세약국","2019-12-02 09:21:24","I","2026-03-26 22:34:27","205462.410427775    ","461341.913474047    ","53","2006-01-31"
"3100000","PHMD120063100034084000005","2006-02-14","          ","01","영업/정상","13","영업중","          ","          ","          ","","139-861   ","서울특별시 노원구 중계동 364번지 20호","서울특별시 노원구 한글비석로 250, 2층 222호 (중계동, 그린코아빌딩)","01734","중계열방약국","2022-03-15 17:01:42","I","2026-03-26 22:34:27","206726.35690997     ","460848.731777673    ","21","2006-02-14"
"3100000","PHMD120063100034084000008","2006-03-03","          ","01","영업/정상","13","영업중","          ","          ","          ","02-937-3656","139-856   ","서울특별시 노원구 중계동 157번지 5호","서울특별시 노원구 한글비석로 365, 1층 (중계동, 데미안빌딩)","01699","금강약국","2025-01-23 15:04:07","I","2026-03-26 22:34:27","206485.277293255    ","461760.850186899    ","55","2006-03-03"
"3070000","PHMD120263070034084000003","2026-04-09","          ","01","영업/정상","13","영업중","          ","          ","          ","02-909-0277","          ","서울특별시 성북구 장위동 64-91 우성빌딩","서울특별시 성북구 돌곶이로 97, 우성빌딩 1층 4호 (장위동)","02771","수약국","2026-04-09 11:05:55","I","2026-04-10 22:00:53","204857.220307004    ","456595.055195377    ","41","2026-04-09"
"3100000","PHMD120063100034084000023","2006-07-18","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 노원구 상계동 591번지 25호 금문","서울특별시 노원구 상계로1길 38 (상계동)","01693","건강플러스약국","2019-12-04 16:43:15","I","2026-03-26 22:34:27","205376.546887898    ","461705.517371328    ","52","2006-07-18"
"3100000","PHMD120063100034084000031","2006-10-12","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 노원구 상계동 763-7 동일프라자빌딩","서울특별시 노원구 동일로 1343, 동일프라자빌딩 108호 (상계동)","01767","1번약국","2026-03-03 10:42:27","I","2026-03-26 22:34:27","205400.87065435     ","460681.679132551    ","39","2006-10-12"
"3200000","PHMD120113200033084000007","2011-05-12","          ","01","영업/정상","13","영업중","          ","          ","          ","02-861-0422","151-880   ","서울특별시 관악구 신림동 614번지 19호 2층","서울특별시 관악구 난곡로 210, 2층 (신림동)","08849","새난곡약국","2023-09-18 11:06:03","I","2026-03-26 22:35:25","192724.345227037    ","441287.646140528    ","56","2011-05-12"
"3030000","PHMD120153030033084000007","2015-09-18","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 성동구 마장동 773번지 1호 엠디빌딩 3층","서울특별시 성동구 마장로 289, 3층 (마장동, 엠디빌딩)","04756","수지약국","2015-09-18 17:07:28","I","2026-03-26 22:34:28","203615.015461101    ","451509.033550088    ","23","2015-09-18"
"3030000","PHMD120163030033084000003","2016-07-14","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2299-7800","          ","서울특별시 성동구 행당동 12번지 8호","서울특별시 성동구 마조로 22-3, 1층 (행당동)","04762","후문약국","2016-07-14 17:55:49","I","2026-03-26 22:34:29","203589.814232085    ","450838.751028835    ","99","2016-07-14"
"3210000","PHMD120103210034084000008","2010-03-11","          ","01","영업/정상","13","영업중","          ","          ","          ","02-515-3580","          ","서울특별시 서초구 반포동 722-38 태영빌딩 102호","서울특별시 서초구 강남대로 521-4, 태영빌딩 1층 102호 (반포동)","06536","올리브약국","2026-04-10 10:18:28","U","2026-04-11 03:03:03","201884.862299616    ","445143.221393513    ","24","2010-03-11"
"3200000","PHMD120113200033084000011","2011-05-30","          ","01","영업/정상","13","영업중","          ","          ","          ","02-882-1941","151-825   ","서울특별시 관악구 성현동 496번지 5호","서울특별시 관악구 은천로 105 (봉천동)","08729","성수온누리약국","2023-09-18 11:17:46","I","2026-03-26 22:35:20","195256.746965319    ","442772.894846772    ","35","2011-05-30"
"3030000","PHMD120163030033084000004","2016-08-08","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2291-5450","          ","서울특별시 성동구 금호동4가 548번지 1호 1층","서울특별시 성동구 독서당로 302, 1층 (금호동4가)","04737","금호프라자약국","2024-02-16 17:01:08","I","2026-03-26 22:34:32","201924.287403479    ","449505.43323776     ","106","2016-08-08"
"3200000","PHMD120113200033084000016","2011-08-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-856-0528","151-900   ","서울특별시 관악구 신원동 1636번지 35호","서울특별시 관악구 신원로 16 (신림동)","08775","튼튼약국","2023-09-18 14:49:28","I","2026-03-26 22:35:20","193568.899365813    ","442070.694552412    ","32","2011-08-01"
"3030000","PHMD120173030033084000003","2017-01-11","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2281-2531","          ","서울특별시 성동구 하왕십리동 700번지 센트라스상가 상가L동 319호","서울특별시 성동구 왕십리로 410, 상가L동 3층 319호 (하왕십리동, 센트라스)","04701","정성온누리약국","2024-11-04 10:08:59","I","2026-03-26 22:34:29","202372.912023599    ","451536.680876573    ","131","2017-01-11"
"3030000","PHMD120173030033084000004","2017-01-11","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6085-4400","          ","서울특별시 성동구 하왕십리동 700번지 센트라스상가 L동 210-1호","서울특별시 성동구 왕십리로 410, 상가L동 2층 210-1호 (하왕십리동, 센트라스)","04701","새봄약국","2017-01-11 17:26:20","I","2026-03-26 22:34:29","202372.912023599    ","451536.680876573    ","37","2017-01-11"
"3030000","PHMD120173030033084000005","2017-01-18","          ","01","영업/정상","13","영업중","          ","          ","          ","22941185","          ","서울특별시 성동구 하왕십리동 1070 센트라스 L동 124호","서울특별시 성동구 왕십리로 410, L동 124호 (하왕십리동, 센트라스)","04701","다올약국","2025-03-05 09:40:23","I","2026-03-26 22:34:29","202372.912023599    ","451536.680876573    ","78","2017-01-18"
"3030000","PHMD120173030033084000020","2017-11-22","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2299-4041","          ","서울특별시 성동구 행당동 134번지 4호 1층","서울특별시 성동구 왕십리로 271-1, 1층 (행당동)","04745","미소약국","2025-09-29 14:04:22","I","2026-03-26 22:34:31","203218.716947591    ","450717.017579557    ","56","2017-11-22"
"3030000","PHMD120173030033084000021","2017-12-06","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2247-1509","          ","서울특별시 성동구 용답동 56번지 6호 1층","서울특별시 성동구 용답중앙13길 2, 1층 (용답동)","04804","신이화약국","2017-12-06 14:32:18","I","2026-03-26 22:34:29","204535.607584886    ","451356.670223944    ","42","2017-12-06"
"3100000","PHMD119933100034084000035","1993-12-11","          ","01","영업/정상","13","영업중","          ","          ","          ","","139-838   ","서울특별시 노원구 상계동 1258번지","서울특별시 노원구 동일로 1701, 110-1호 (상계동, 오피앙오스피스텔 상가)","01604","오피앙약국","2015-07-09 13:22:11","I","2026-03-26 22:34:11","204772.500639238    ","464208.305428933    ","41","1993-12-11"
"3100000","PHMD119943100034084000009","1994-04-07","          ","01","영업/정상","13","영업중","          ","          ","          ","","139-220   ","서울특별시 노원구 중계동 579번지 화인상가 204호","서울특별시 노원구 중계로 160, 204호 (중계동, 화인상가)","01724","화인팜약국","2019-11-13 17:15:11","I","2026-03-26 22:34:11","207109.026244202    ","460787.282704635    ","25","1994-04-07"
"3200000","PHMD120123200033084000003","2012-03-12","          ","01","영업/정상","13","영업중","          ","          ","          ","","151-050   ","서울특별시 관악구 봉천동 196번지 33호 1층","서울특별시 관악구 낙성대역길 91, 1층 (봉천동)","08793","경희한방약국","2023-09-15 14:29:42","I","2026-03-26 22:35:20","196733.007130036    ","441365.016745486    ","18","2012-03-12"
"3210000","PHMD120193210034084000024","2019-12-02","          ","01","영업/정상","13","영업중","          ","          ","          ","02-3481-6688","          ","서울특별시 서초구 서초동 1305번지 3호 대원빌딩","서울특별시 서초구 강남대로 437, 대원빌딩 1층 (서초동)","06612","스타약국","2026-04-13 09:34:39","U","2026-04-14 03:03:03","202181.557040408    ","444348.771006541    ","14","2019-12-02"
"3200000","PHMD120243200033084000005","2024-06-10","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6053-3337","          ","서울특별시 관악구 봉천동 859-40","서울특별시 관악구 관악로 201, 1층 (봉천동)","08745","관악약국","2026-04-13 11:16:49","U","2026-04-14 03:03:03","195840.28850447     ","442328.48270342     ","22","2024-06-10"
"3100000","PHMD120263100034084000003","2026-04-10","          ","01","영업/정상","13","영업중","          ","          ","          ","02-2038-3640","          ","서울특별시 노원구 중계동 359-14 원광빌딩 102호","서울특별시 노원구 중계로 218, 원광빌딩 102호 (중계동)","01714","스타약국","2026-04-14 10:12:34","U","2026-04-15 03:03:03","206637.892930184    ","460946.518479375    ","53","2026-04-10"
"3190000","PHMD120263190033084000001","2026-03-20","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6348-2616","          ","서울특별시 동작구 신대방동 395-69 보라매아카데미타워 308호","서울특별시 동작구 보라매로5가길 16, 308호 (신대방동, 보라매아카데미타워)","07071","보라매3층약국","2026-04-14 14:46:28","U","2026-04-15 03:03:03","193218.36400997     ","443239.581054145    ","62","2026-03-20"
"3040000","PHMD119743040033084000001","1974-07-04","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 광진구 구의동 80-46 항석빌딩","서울특별시 광진구 자양로 201, 항석빌딩 1층 (구의동)","04991","용마약국","2021-06-21 13:39:04","I","2026-03-26 22:35:25","207478.69627375     ","449255.026051538    ","30","1974-07-04"
